TargetLeaf	ClosestLeaf	BranchLength	State
WP_004013277_1	WP_005987719_1	0.31068	original
WP_004022676_1	WP_010841738_1	0.02437	original
WP_004025800_1	WP_004026420_1	0.00277	original
WP_004026420_1	WP_004025800_1	0.00277	original
WP_004035082_1	WP_013657809_1	0.34705	original
WP_004048249_1	WP_003692594_1	0.06004	original
WP_004068242_1	WP_013467817_1	0.10778	original
WP_004074478_1	WP_020587060_1	0.05224	original
WP_004075159_1	WP_016296021_1	0.05030	original
WP_004080719_1	WP_008193093_1	0.00285	original
WP_004084010_1	WP_004090561_1	0.01417	original
WP_004086212_1	WP_013553167_1	0.66397	original
WP_004090561_1	WP_020851536_1	0.01000	original
WP_004095719_1	WP_018702239_1	0.25644	original
WP_004104139_1	WP_012579553_1	0.00931	original
WP_004105008_1	WP_004124327_1	0.00397	original
WP_004106847_1	WP_004111411_1	0.00388	original
WP_004111411_1	WP_004128100_1	0.00278	original
WP_004111823_1	WP_004121502_1	0.00334	original
WP_004121502_1	WP_004124449_1	0.00279	original
WP_004124327_1	WP_004866982_1	0.00290	original
WP_004124449_1	WP_004121502_1	0.00279	original
WP_004128100_1	WP_004111411_1	0.00278	original
WP_004130481_1	WP_004132803_1	0.00279	original
WP_004132803_1	WP_004130481_1	0.00279	original
WP_004136057_1	WP_004111411_1	0.00333	original
WP_004142806_1	WP_002915213_1	0.00290	original
WP_004152845_1	WP_014036739_1	0.01479	original
WP_004155767_1	WP_004168701_1	0.00290	original
WP_004161573_1	WP_002768207_1	0.00291	original
WP_004168701_1	WP_004155767_1	0.00290	original
WP_004176850_1	WP_011380572_1	0.12233	original
WP_004192585_1	WP_009966683_1	0.00297	original
WP_004211794_1	WP_017501341_1	0.00297	original
WP_004221531_1	WP_003842313_1	0.00333	original
WP_004228070_1	WP_016994760_1	0.00289	original
WP_004235956_1	WP_005289371_1	0.09427	original
WP_004244982_1	WP_012367511_1	0.00109	original
WP_004260453_1	WP_006815144_1	0.00919	original
WP_004260680_1	WP_004332811_1	0.01441	original
WP_004263130_1	WP_003147889_1	0.01163	original
WP_004269110_1	WP_014697843_1	0.00247	original
WP_004270955_1	WP_011374316_1	0.01404	original
WP_004275633_1	WP_004277998_1	0.01252	original
WP_004277998_1	WP_004275633_1	0.01252	original
WP_004278719_1	WP_005100058_1	0.00329	original
WP_004284196_1	WP_009425846_1	0.09391	original
WP_004289774_1	WP_004294925_1	0.00276	original
WP_004294925_1	WP_004289774_1	0.00276	original
WP_004298083_1	WP_002856489_1	0.00356	original
WP_004302046_1	WP_004316472_1	0.00349	original
WP_004305922_1	WP_004359526_1	0.00781	original
WP_004316472_1	WP_004302046_1	0.00349	original
WP_004319704_1	WP_002953584_1	0.00490	original
WP_004321047_1	WP_009497016_1	0.01276	original
WP_004331115_1	WP_013759941_1	0.00478	original
WP_004332771_1	WP_018359717_1	0.23157	original
WP_004332811_1	WP_004260680_1	0.01441	original
WP_004336228_1	WP_008450344_1	0.02653	original
WP_004343585_1	WP_004348729_1	0.07020	original
WP_004348729_1	WP_008125170_1	0.00282	original
WP_004352200_1	WP_007368382_1	0.00476	original
WP_004357217_1	WP_004365898_1	0.04959	original
WP_004359526_1	WP_004305922_1	0.00781	original
WP_004361169_1	WP_013264782_1	0.00291	original
WP_004364244_1	WP_004365898_1	0.00289	original
WP_004365898_1	WP_004364244_1	0.00289	original
WP_004368910_1	WP_006949820_1	0.07539	original
WP_004375373_1	WP_004378295_1	0.00289	original
WP_004378295_1	WP_004375373_1	0.00289	original
WP_004381257_1	WP_004375373_1	0.04582	original
WP_004381800_1	WP_009435074_1	0.00345	original
WP_004386867_1	WP_012123920_1	0.00343	original
WP_004389088_1	WP_005164105_1	0.00341	original
WP_004394305_1	WP_013856041_1	0.02416	original
WP_004401311_1	WP_006957782_1	0.02326	original
WP_004415590_1	WP_005472848_1	0.00741	original
WP_004421096_1	WP_016494375_1	0.03860	original
WP_004424002_1	WP_004449407_1	0.00325	original
WP_004424037_1	WP_003244233_1	0.01632	original
WP_004427387_1	WP_012960389_1	0.10301	original
WP_004429166_1	WP_002177762_1	0.00448	original
WP_004437078_1	WP_004424002_1	0.00332	original
WP_004447229_1	WP_004449407_1	0.00330	original
WP_004448299_1	WP_018266714_1	0.08383	original
WP_004449407_1	WP_004424002_1	0.00325	original
WP_004452132_1	WP_004424002_1	0.00387	original
WP_004460949_1	WP_004492061_1	0.00333	original
WP_004464661_1	WP_004471979_1	0.00279	original
WP_004471979_1	WP_004464661_1	0.00279	original
WP_004473073_1	WP_004471979_1	0.00313	original
WP_004477765_1	WP_004460949_1	0.00371	original
WP_004486233_1	WP_004477765_1	0.00504	original
WP_004492061_1	WP_004460949_1	0.00333	original
WP_004498320_1	WP_002630770_1	0.01817	original
WP_004513248_1	WP_012648170_1	0.12972	original
WP_004520772_1	WP_003685471_1	0.00950	original
WP_004561208_1	WP_013229929_1	0.04081	original
WP_004563269_1	WP_012390876_1	0.00268	original
WP_004568713_1	WP_015482248_1	0.11839	original
WP_004582701_1	WP_007155468_1	0.16549	original
WP_004583459_1	WP_005874130_1	0.00302	original
WP_004586237_1	WP_007377517_1	0.04600	original
WP_004593709_1	WP_013100019_1	0.20445	original
WP_004600260_1	WP_018119901_1	0.26807	original
WP_004602172_1	WP_002847374_1	0.08905	original
WP_004605626_1	WP_006444301_1	0.23543	original
WP_004608732_1	WP_003537581_1	0.16098	original
WP_004609177_1	WP_003538158_1	0.19649	original
WP_004614895_1	WP_004605626_1	0.30063	original
WP_004615430_1	WP_013079093_1	0.01224	original
WP_004616681_1	WP_014314217_1	0.02293	original
WP_004626133_1	WP_009238483_1	0.00285	original
WP_004630270_1	WP_020815581_1	0.07596	original
WP_004633413_1	WP_006364127_1	0.02882	original
WP_004634487_1	WP_003778598_1	0.21240	original
WP_004639224_1	WP_004701335_1	0.00693	original
WP_004643039_1	WP_017392264_1	0.00336	original
WP_004651828_1	WP_004278719_1	0.03392	original
WP_004653721_1	WP_004806818_1	0.00338	original
WP_004662250_1	WP_005160092_1	0.00512	original
WP_004666020_1	WP_002554711_1	0.00164	original
WP_004671269_1	WP_005196834_1	0.00284	original
WP_004677344_1	WP_004682034_1	0.00283	original
WP_004678645_1	WP_018241901_1	0.01219	original
WP_004682034_1	WP_004677344_1	0.00283	original
WP_004683843_1	WP_006135904_1	0.00299	original
WP_004689735_1	WP_002964261_1	0.00410	original
WP_004696153_1	WP_012864492_1	0.01273	original
WP_004696631_1	WP_004927349_1	0.00568	original
WP_004697384_1	WP_008601191_1	0.00951	original
WP_004701114_1	WP_004389088_1	0.00525	original
WP_004701335_1	WP_004639224_1	0.00693	original
WP_004706265_1	WP_011191770_1	0.00347	original
WP_004708520_1	WP_017394063_1	0.00285	original
WP_004714146_1	WP_004706265_1	0.00593	original
WP_004719132_1	WP_005974669_1	0.04383	original
WP_004719930_1	WP_004830564_1	0.00801	original
WP_004729126_1	WP_020332173_1	0.00733	original
WP_004735393_1	WP_017056575_1	0.00749	original
WP_004739048_1	WP_004744746_1	0.00971	original
WP_004744746_1	WP_006957782_1	0.00761	original
WP_004751532_1	WP_004900507_1	0.00282	original
WP_004755972_1	WP_020763879_1	0.00278	original
WP_004760137_1	WP_004682034_1	0.00561	original
WP_004772377_1	WP_005230688_1	0.00283	original
WP_004783754_1	WP_005406393_1	0.03626	original
WP_004788586_1	WP_020777416_1	0.00278	original
WP_004790323_1	WP_011600962_1	0.00463	original
WP_004791986_1	WP_015026804_1	0.01009	original
WP_004792004_1	WP_017392264_1	0.00393	original
WP_004800932_1	WP_002605972_1	0.09313	original
WP_004801747_1	WP_006785196_1	0.29713	original
WP_004806818_1	WP_005212572_1	0.00337	original
WP_004807450_1	WP_016444825_1	0.24812	original
WP_004810888_1	WP_016667114_1	0.00290	original
WP_004813233_1	WP_019115857_1	0.03280	original
WP_004815801_1	WP_004893069_1	0.00283	original
WP_004819200_1	WP_009221911_1	0.26776	original
WP_004824270_1	WP_009344822_1	0.00288	original
WP_004830564_1	WP_009584105_1	0.00287	original
WP_004833450_1	WP_009448015_1	0.01165	original
WP_004834359_1	WP_015777699_1	0.02583	original
WP_004836187_1	WP_004834359_1	0.02831	original
WP_004841228_1	WP_009003770_1	0.56475	original
WP_004846107_1	WP_009243456_1	0.00292	original
WP_004847137_1	WP_008812661_1	0.00273	original
WP_004854702_1	WP_007552027_1	0.10934	original
WP_004860209_1	WP_007552027_1	0.02251	original
WP_004864886_1	WP_015398929_1	0.02274	original
WP_004865933_1	WP_004830564_1	0.05682	original
WP_004866982_1	WP_004124327_1	0.00290	original
WP_004872654_1	WP_014028767_1	0.20996	original
WP_004875041_1	WP_004389088_1	0.00399	original
WP_004879053_1	WP_005891857_1	0.03793	original
WP_004879735_1	WP_000078452_1	0.05505	original
WP_004892483_1	WP_009362285_1	0.00392	original
WP_004893069_1	WP_004815801_1	0.00283	original
WP_004893959_1	WP_004897701_1	0.00279	original
WP_004897701_1	WP_004893959_1	0.00279	original
WP_004899326_1	WP_004904422_1	0.00260	original
WP_004900507_1	WP_004751532_1	0.00282	original
WP_004904422_1	WP_004899326_1	0.00260	original
WP_004911285_1	WP_004962031_1	0.00521	original
WP_004912871_1	WP_011679148_1	0.03034	original
WP_004917372_1	WP_013446939_1	0.00286	original
WP_004922479_1	WP_008910176_1	0.02777	original
WP_004927349_1	WP_004937269_1	0.00511	original
WP_004930442_1	WP_010034445_1	0.01692	original
WP_004932670_1	WP_004955312_1	0.00969	original
WP_004937269_1	WP_004927349_1	0.00511	original
WP_004948988_1	WP_009296584_1	0.05503	original
WP_004950218_1	WP_006317669_1	0.00291	original
WP_004955312_1	WP_004932670_1	0.00969	original
WP_004962031_1	WP_004911285_1	0.00521	original
WP_004973347_1	WP_019837270_1	0.00457	original
WP_004987102_1	WP_016825930_1	0.00293	original
WP_004987883_1	WP_005212572_1	0.01028	original
WP_004999148_1	WP_018718346_1	0.45877	original
WP_005009302_1	WP_005097093_1	0.00779	original
WP_005018901_1	WP_003813700_1	0.02623	original
WP_005020073_1	WP_005406393_1	0.00553	original
WP_005022372_1	WP_006655059_1	0.09395	original
WP_005025332_1	WP_011526174_1	0.26096	original
WP_005026142_1	WP_005406393_1	0.00288	original
WP_005035803_1	WP_007352636_1	0.69002	original
WP_005052537_1	WP_013586083_1	0.08813	original
WP_005054132_1	WP_005059030_1	0.00462	original
WP_005059030_1	WP_005054132_1	0.00462	original
WP_005097093_1	WP_005009302_1	0.00779	original
WP_005100058_1	WP_004278719_1	0.00329	original
WP_005106658_1	WP_004278719_1	0.00338	original
WP_005130911_1	WP_003034129_1	0.00291	original
WP_005153307_1	WP_005212572_1	0.00608	original
WP_005155779_1	WP_020631515_1	0.00769	original
WP_005160092_1	WP_004662250_1	0.00512	original
WP_005163742_1	WP_020636807_1	0.04531	original
WP_005164105_1	WP_004389088_1	0.00341	original
WP_005175557_1	WP_007238002_1	0.00724	original
WP_005178507_1	WP_016659026_1	0.00282	original
WP_005181593_1	WP_004701114_1	0.00703	original
WP_005186169_1	WP_006370933_1	0.22522	original
WP_005195584_1	WP_006867450_1	0.00295	original
WP_005196834_1	WP_004671269_1	0.00284	original
WP_005211653_1	WP_005215765_1	0.10951	original
WP_005212572_1	WP_004806818_1	0.00337	original
WP_005215765_1	WP_005211653_1	0.10951	original
WP_005222603_1	WP_007193185_1	0.18821	original
WP_005228686_1	WP_005234360_1	0.00283	original
WP_005230688_1	WP_004772377_1	0.00283	original
WP_005234360_1	WP_005228686_1	0.00283	original
WP_005238851_1	WP_015889582_1	0.01206	original
WP_005241729_1	WP_016539975_1	0.00285	original
WP_005252066_1	WP_004278719_1	0.00564	original
WP_005274590_1	WP_003798068_1	0.15632	original
WP_005275229_1	WP_005230688_1	0.00326	original
WP_005280015_1	WP_005282088_1	0.00290	original
WP_005282088_1	WP_005280015_1	0.00290	original
WP_005286058_1	WP_005230688_1	0.00393	original
WP_005289371_1	WP_012849538_1	0.00688	original
WP_005289372_1	WP_018019189_1	0.25573	original
WP_005293362_1	WP_011273912_1	0.00480	original
WP_005297759_1	WP_007466388_1	0.06227	original
WP_005306083_1	WP_013197659_1	0.00457	original
WP_005308291_1	WP_018531029_1	0.19636	original
WP_005309426_1	WP_010635017_1	0.00284	original
WP_005318874_1	WP_005898897_1	0.01206	original
WP_005323640_1	WP_005329008_1	0.00718	original
WP_005329008_1	WP_005323640_1	0.00718	original
WP_005334541_1	WP_005336985_1	0.00486	original
WP_005335583_1	WP_011704769_1	0.00459	original
WP_005336985_1	WP_005334541_1	0.00486	original
WP_005338684_1	WP_005609157_1	0.11631	original
WP_005346417_1	WP_005309426_1	0.01197	original
WP_005346694_1	WP_009251089_1	0.18209	original
WP_005363870_1	WP_013486498_1	0.90245	original
WP_005363919_1	WP_015568345_1	0.06701	original
WP_005366774_1	WP_009081445_1	0.00507	original
WP_005370905_1	WP_020562889_1	0.04414	original
WP_005371469_1	WP_006647210_1	0.00277	original
WP_005376197_1	WP_005379220_1	0.00315	original
WP_005379220_1	WP_005376197_1	0.00315	original
WP_005380909_1	WP_005383785_1	0.00340	original
WP_005383572_1	WP_005379220_1	0.00348	original
WP_005383785_1	WP_005380909_1	0.00340	original
WP_005386287_1	WP_012864492_1	0.02809	original
WP_005391845_1	WP_016457036_1	0.07424	original
WP_005397992_1	WP_015777699_1	0.34107	original
WP_005406393_1	WP_005026142_1	0.00288	original
WP_005409002_1	WP_014646700_1	0.00292	original
WP_005412923_1	WP_005409002_1	0.00347	original
WP_005416027_1	WP_005409002_1	0.00822	original
WP_005420700_1	WP_011262541_1	0.00467	original
WP_005425372_1	WP_017189118_1	0.00395	original
WP_005431910_1	WP_005435758_1	0.23666	original
WP_005435758_1	WP_005431910_1	0.23666	original
WP_005441029_1	WP_005459222_1	0.05104	original
WP_005455579_1	WP_013571121_1	0.01685	original
WP_005459222_1	WP_006239257_1	0.03275	original
WP_005466231_1	WP_005459222_1	0.03970	original
WP_005468802_1	WP_009432153_1	0.04045	original
WP_005472848_1	WP_006877491_1	0.00568	original
WP_005489803_1	WP_014552785_1	0.07491	original
WP_005498494_1	WP_013052443_1	0.02601	original
WP_005501903_1	WP_002537562_1	0.02563	original
WP_005506838_1	WP_004006066_1	0.04680	original
WP_005510630_1	WP_016423200_1	0.01705	original
WP_005514682_1	WP_013415268_1	0.00290	original
WP_005527313_1	WP_003850833_1	0.15411	original
WP_005529983_1	WP_010187392_1	0.05582	original
WP_005531667_1	WP_005425372_1	0.00451	original
WP_005540026_1	WP_015560170_1	0.19158	original
WP_005542971_1	WP_005568233_1	0.00285	original
WP_005545805_1	WP_006679168_1	0.05411	original
WP_005546172_1	WP_005568233_1	0.00164	original
WP_005559407_1	WP_005578092_1	0.00719	original
WP_005568233_1	WP_005546172_1	0.00164	original
WP_005578092_1	WP_005559407_1	0.00719	original
WP_005593069_1	WP_009385762_1	0.00286	original
WP_005597992_1	WP_005604850_1	0.00283	original
WP_005602514_1	WP_005363919_1	0.11001	original
WP_005604850_1	WP_005597992_1	0.00283	original
WP_005607132_1	WP_006703959_1	0.01426	original
WP_005609157_1	WP_005338684_1	0.11631	original
WP_005616004_1	WP_017700468_1	0.00292	original
WP_005625317_1	WP_014991897_1	0.00285	original
WP_005627703_1	WP_005698144_1	0.00283	original
WP_005632016_1	WP_005635098_1	0.00281	original
WP_005634808_1	WP_005645781_1	0.00299	original
WP_005635098_1	WP_005632016_1	0.00281	original
WP_005637443_1	WP_011538274_1	0.01898	original
WP_005645781_1	WP_005634808_1	0.00299	original
WP_005646726_1	WP_008153998_1	0.02459	original
WP_005648049_1	WP_013526189_1	0.00501	original
WP_005652086_1	WP_016662452_1	0.00522	original
WP_005655903_1	WP_005659167_1	0.00322	original
WP_005659167_1	WP_005655903_1	0.00322	original
WP_005661629_1	WP_009165504_1	0.57450	original
WP_005662820_1	WP_017879027_1	0.06779	original
WP_005673299_1	WP_013901913_1	0.28043	original
WP_005677550_1	WP_005680321_1	0.00294	original
WP_005680321_1	WP_005677550_1	0.00294	original
WP_005684531_1	WP_005711903_1	0.00507	original
WP_005690611_1	WP_005648049_1	0.00610	original
WP_005693278_1	WP_010869090_1	0.00110	original
WP_005698144_1	WP_005627703_1	0.00283	original
WP_005702082_1	WP_006719580_1	0.00739	original
WP_005704398_1	WP_006719580_1	0.00687	original
WP_005706543_1	WP_005708532_1	0.00907	original
WP_005708532_1	WP_005706543_1	0.00907	original
WP_005710572_1	WP_010785991_1	0.00280	original
WP_005711903_1	WP_005684531_1	0.00507	original
WP_005715966_1	WP_005684531_1	0.00511	original
WP_005724946_1	WP_014326401_1	0.00284	original
WP_005736198_1	WP_019333498_1	0.00345	original
WP_005743441_1	WP_004666020_1	0.00292	original
WP_005761692_1	WP_005764861_1	0.02594	original
WP_005764861_1	WP_005761692_1	0.02594	original
WP_005766003_1	WP_003377833_1	0.00291	original
WP_005766659_1	WP_007477545_1	0.14940	original
WP_005770583_1	WP_011996523_1	0.00288	original
WP_005773698_1	WP_012754996_1	0.08129	original
WP_005775910_1	WP_005818764_1	0.00287	original
WP_005785741_1	WP_009291773_1	0.00288	original
WP_005795230_1	WP_007859926_1	0.03190	original
WP_005807364_1	WP_014094160_1	0.05679	original
WP_005815650_1	WP_015945414_1	0.00289	original
WP_005818764_1	WP_005775910_1	0.00287	original
WP_005819984_1	WP_005824561_1	0.00281	original
WP_005824561_1	WP_005819984_1	0.00281	original
WP_005826824_1	WP_016273352_1	0.01142	original
WP_005826941_1	WP_007782208_1	0.00750	original
WP_005831501_1	WP_016274295_1	0.00475	original
WP_005838494_1	WP_006926610_1	0.48078	original
WP_005844757_1	WP_011965664_1	0.00340	original
WP_005853781_1	WP_009824746_1	0.00529	original
WP_005854019_1	WP_009275567_1	0.00295	original
WP_005855738_1	WP_017928713_1	0.18023	original
WP_005859709_1	WP_005867398_1	0.00293	original
WP_005865590_1	WP_006589324_1	0.11636	original
WP_005867129_1	WP_008773753_1	0.00294	original
WP_005867398_1	WP_005859709_1	0.00293	original
WP_005871553_1	WP_004321047_1	0.01481	original
WP_005872178_1	WP_009743415_1	0.00980	original
WP_005874130_1	WP_004583459_1	0.00302	original
WP_005876515_1	WP_005880678_1	0.04740	original
WP_005878433_1	WP_002292812_1	0.00625	original
WP_005880678_1	WP_005876515_1	0.04740	original
WP_005885157_1	WP_008698763_1	0.08535	original
WP_005886288_1	WP_019175677_1	0.26472	original
WP_005891857_1	WP_007250164_1	0.02992	original
WP_005897561_1	WP_008819785_1	0.02860	original
WP_005898897_1	WP_005318874_1	0.01206	original
WP_005904292_1	WP_011015819_1	0.00499	original
WP_005910167_1	WP_008694971_1	0.00263	original
WP_005911388_1	WP_008796367_1	0.01602	original
WP_005918707_1	WP_005972576_1	0.02324	original
WP_005923000_1	WP_005942684_1	0.03794	original
WP_005924423_1	WP_007478314_1	0.00291	original
WP_005931378_1	WP_005942684_1	0.03614	original
WP_005939908_1	WP_016275926_1	0.06509	original
WP_005942403_1	WP_005186169_1	0.26704	original
WP_005942684_1	WP_005931378_1	0.03614	original
WP_005948771_1	WP_008698763_1	0.00958	original
WP_005951033_1	WP_019161110_1	0.29551	original
WP_005955797_1	WP_019107556_1	0.07340	original
WP_005959434_1	WP_008801281_1	0.03552	original
WP_005961760_1	WP_015280262_1	0.29912	original
WP_005962116_1	WP_009408921_1	0.09882	original
WP_005966332_1	WP_008819785_1	0.00284	original
WP_005972576_1	WP_009424672_1	0.00731	original
WP_005974669_1	WP_011095069_1	0.00527	original
WP_005979613_1	WP_008698763_1	0.00277	original
WP_005982691_1	WP_010440487_1	0.06195	original
WP_005987719_1	WP_017178869_1	0.09665	original
WP_005988485_1	WP_014258670_1	0.00879	original
WP_005992419_1	WP_007966792_1	0.01812	original
WP_005996293_1	WP_009181357_1	0.08346	original
WP_005999372_1	WP_009537066_1	0.31274	original
